time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td
2005-02-27 16:00:00+00:00,313,224,375,195,14.2,41,27.1,53.1,0.0,1.2
2005-02-27 17:00:00+00:00,180,120,234,204,13.2,44,16.9,64.5,0.0,1.3
2005-02-27 18:00:00+00:00,23,23,19,0,11.7,52,5.7,74.4,0.0,2.2
2005-02-27 19:00:00+00:00,0,0,0,0,10.8,57,0.0,83.5,0.0,2.8
2005-02-27 20:00:00+00:00,0,0,0,0,9.9,58,0.0,92.5,0.0,2.1
2005-02-27 21:00:00+00:00,0,0,0,0,9.0,61,0.0,102.4,0.0,1.9
2005-02-27 22:00:00+00:00,0,0,0,0,8.2,63,0.0,114.3,0.0,1.6
2005-02-27 23:00:00+00:00,0,0,0,0,7.2,68,0.0,130.1,0.0,1.8
2005-02-28 00:00:00+00:00,0,0,0,0,6.4,74,0.0,-153.0,0.0,2.2
2005-02-28 01:00:00+00:00,0,0,0,0,5.5,81,0.0,-177.4,0.0,2.6
2005-02-28 02:00:00+00:00,0,0,0,0,4.6,86,0.0,-149.2,0.0,2.5
2005-02-28 03:00:00+00:00,0,0,0,0,4.1,91,0.0,-127.6,0.0,2.8
2005-02-28 04:00:00+00:00,0,0,0,0,3.7,94,0.0,-112.5,0.0,2.8
2005-02-28 05:00:00+00:00,0,0,0,0,3.3,100,0.0,-101.3,0.0,3.3
2005-02-28 06:00:00+00:00,0,0,0,0,3.0,100,0.0,-91.5,0.0,3.0
2005-02-28 07:00:00+00:00,0,0,0,0,3.0,100,0.0,-82.5,0.0,3.0
2005-02-28 08:00:00+00:00,64,53,81,88,4.0,96,7.6,-73.4,0.0,3.5
2005-02-28 09:00:00+00:00,190,153,221,115,5.8,85,18.7,-63.3,0.0,3.5
2005-02-28 10:00:00+00:00,306,242,355,133,7.6,74,28.8,-51.3,0.0,3.4
2005-02-28 11:00:00+00:00,435,285,523,248,9.5,67,37.1,-36.5,0.0,3.7
2005-02-28 12:00:00+00:00,550,289,706,385,11.4,57,42.7,-18.5,0.0,3.2
2005-02-28 13:00:00+00:00,642,242,875,570,13.1,50,44.6,1.3,0.0,3.1
2005-02-28 14:00:00+00:00,548,280,706,399,14.0,46,42.1,21.4,0.0,2.5
2005-02-28 15:00:00+00:00,489,219,663,459,14.5,44,36.0,39.1,0.0,2.5
2005-02-28 16:00:00+00:00,403,138,572,576,14.6,43,27.4,53.3,0.0,2.3
2005-02-28 17:00:00+00:00,269,95,409,591,14.1,46,17.1,65.0,0.0,2.6
2005-02-28 18:00:00+00:00,75,44,132,306,12.8,49,5.9,75.0,0.0,2.4
2005-02-28 19:00:00+00:00,0,0,0,0,11.3,62,0.0,84.1,0.0,4.3
2005-02-28 20:00:00+00:00,0,0,0,0,10.3,62,0.0,93.1,0.0,3.4
2005-02-28 21:00:00+00:00,0,0,0,0,9.3,64,0.0,103.0,0.0,3.0
2005-02-28 22:00:00+00:00,0,0,0,0,8.3,70,0.0,114.5,0.0,3.2
2005-02-28 23:00:00+00:00,0,0,0,0,7.3,71,0.0,130.4,0.0,2.4
2005-03-01 00:00:00+00:00,0,0,0,0,6.4,87,0.0,-153.2,0.0,4.4
2005-03-01 01:00:00+00:00,0,0,0,0,5.5,92,0.0,-177.4,0.0,4.3
2005-03-01 02:00:00+00:00,0,0,0,0,4.6,98,0.0,-149.3,0.0,4.4
2005-03-01 03:00:00+00:00,0,0,0,0,4.1,97,0.0,-128.2,0.0,3.7
2005-03-01 04:00:00+00:00,0,0,0,0,3.6,99,0.0,-113.1,0.0,3.5
2005-03-01 05:00:00+00:00,0,0,0,0,3.3,99,0.0,-101.5,0.0,3.1
2005-03-01 06:00:00+00:00,0,0,0,0,3.0,98,0.0,-92.1,0.0,2.6
2005-03-01 07:00:00+00:00,0,0,0,0,2.9,100,0.0,-83.0,0.0,2.9
2005-03-01 08:00:00+00:00,80,50,126,221,3.9,95,7.9,-73.5,0.0,3.2
2005-03-01 09:00:00+00:00,242,99,351,441,5.6,91,19.0,-63.4,0.0,4.2
2005-03-01 10:00:00+00:00,416,129,598,590,7.5,81,29.1,-51.5,0.0,4.4
2005-03-01 11:00:00+00:00,562,141,799,692,9.3,63,37.5,-37.0,0.0,2.6
2005-03-01 12:00:00+00:00,627,193,874,635,10.8,61,43.1,-18.6,0.0,3.5
2005-03-01 13:00:00+00:00,667,198,930,664,11.9,61,44.9,1.4,0.0,4.7
2005-03-01 14:00:00+00:00,632,184,885,665,12.7,57,42.5,21.6,0.0,4.4
2005-03-01 15:00:00+00:00,534,150,757,648,13.0,56,36.4,39.3,0.0,4.5
2005-03-01 16:00:00+00:00,389,131,559,557,12.8,52,27.7,53.5,0.0,3.3
2005-03-01 17:00:00+00:00,216,90,317,423,12.0,52,17.4,65.2,0.0,2.5
2005-03-01 18:00:00+00:00,62,36,106,240,10.8,54,6.1,75.2,0.0,1.7
2005-03-01 19:00:00+00:00,0,0,0,0,9.5,62,0.0,84.3,0.0,2.6
2005-03-01 20:00:00+00:00,0,0,0,0,8.8,65,0.0,93.3,0.0,2.6
2005-03-01 21:00:00+00:00,0,0,0,0,8.1,68,0.0,103.2,0.0,2.6
2005-03-01 22:00:00+00:00,0,0,0,0,7.4,72,0.0,115.2,0.0,2.6
2005-03-01 23:00:00+00:00,0,0,0,0,6.6,78,0.0,131.0,0.0,3.0
2005-03-02 00:00:00+00:00,0,0,0,0,6.1,78,0.0,-153.4,0.0,2.5
2005-03-02 01:00:00+00:00,0,0,0,0,5.6,81,0.0,-177.4,0.0,2.6
2005-03-02 02:00:00+00:00,0,0,0,0,5.2,85,0.0,-149.4,0.0,2.9
2005-03-02 03:00:00+00:00,0,0,0,0,4.9,89,0.0,-128.4,0.0,3.3
2005-03-02 04:00:00+00:00,0,0,0,0,4.7,87,0.0,-113.3,0.0,2.7
2005-03-02 05:00:00+00:00,0,0,0,0,4.5,88,0.0,-102.0,0.0,2.8
2005-03-02 06:00:00+00:00,0,0,0,0,4.4,91,0.0,-92.2,0.0,3.1
2005-03-02 07:00:00+00:00,0,0,0,0,4.4,88,0.0,-83.2,0.0,2.6
2005-03-02 08:00:00+00:00,20,20,16,0,4.6,86,8.2,-74.1,0.0,2.5
2005-03-02 09:00:00+00:00,157,136,166,65,5.7,80,19.3,-63.6,0.0,2.5
2005-03-02 10:00:00+00:00,483,153,683,672,8.2,69,29.4,-52.0,0.0,2.9
2005-03-02 11:00:00+00:00,657,156,927,816,10.3,60,37.8,-37.1,0.0,2.9
2005-03-02 12:00:00+00:00,541,330,676,306,11.4,56,43.5,-19.0,0.0,2.8
2005-03-02 13:00:00+00:00,401,337,432,91,11.7,54,45.3,1.4,0.0,2.8
2005-03-02 14:00:00+00:00,327,306,316,30,11.5,69,42.8,22.1,0.8,6.1
2005-03-02 15:00:00+00:00,256,241,245,25,11.3,81,36.7,39.5,0.4,8.2
2005-03-02 16:00:00+00:00,99,99,87,0,10.1,85,27.9,54.0,2.4,7.8
2005-03-02 17:00:00+00:00,27,27,23,0,9.7,81,17.6,65.4,0.1,6.6
2005-03-02 18:00:00+00:00,6,6,4,0,8.9,81,6.3,75.4,0.2,5.9
2005-03-02 19:00:00+00:00,0,0,0,0,8.2,81,0.0,84.5,0.1,5.2
2005-03-02 20:00:00+00:00,0,0,0,0,7.5,81,0.0,93.5,0.0,4.5
2005-03-02 21:00:00+00:00,0,0,0,0,6.7,81,0.0,103.4,0.0,3.8
2005-03-02 22:00:00+00:00,0,0,0,0,6.0,81,0.0,115.4,0.0,3.0
2005-03-02 23:00:00+00:00,0,0,0,0,5.2,81,0.0,131.3,0.0,2.3
2005-03-03 00:00:00+00:00,0,0,0,0,4.4,81,0.0,-154.0,0.0,1.5
2005-03-03 01:00:00+00:00,0,0,0,0,3.6,81,0.0,-177.3,0.0,0.7
2005-03-03 02:00:00+00:00,0,0,0,0,2.7,81,0.0,-149.5,0.0,-0.1
2005-03-03 03:00:00+00:00,0,0,0,0,2.3,81,0.0,-128.5,0.0,-0.5
2005-03-03 04:00:00+00:00,0,0,0,0,1.9,81,0.0,-113.5,0.0,-1.0
2005-03-03 05:00:00+00:00,0,0,0,0,1.5,76,0.0,-102.2,0.0,-2.3
2005-03-03 06:00:00+00:00,0,0,0,0,1.2,76,0.0,-92.4,0.0,-2.4
2005-03-03 07:00:00+00:00,0,0,0,0,1.2,81,0.0,-83.4,0.0,-1.7
2005-03-03 08:00:00+00:00,80,55,111,172,2.2,75,8.4,-74.2,0.0,-1.8
2005-03-03 09:00:00+00:00,228,129,298,296,3.7,69,19.6,-64.2,0.0,-1.3
2005-03-03 10:00:00+00:00,374,197,479,356,5.5,65,29.8,-52.1,0.0,-0.5
2005-03-03 11:00:00+00:00,482,259,611,360,7.0,57,38.2,-37.2,0.0,-1.0
2005-03-03 12:00:00+00:00,546,299,690,357,8.3,53,43.9,-19.1,0.0,-0.6
2005-03-03 13:00:00+00:00,596,291,785,427,9.4,53,45.7,1.5,0.0,0.4
2005-03-03 14:00:00+00:00,569,278,750,426,10.1,49,43.2,22.2,0.0,-0.1
2005-03-03 15:00:00+00:00,493,230,655,437,10.4,48,37.0,40.1,0.0,-0.1
2005-03-03 16:00:00+00:00,373,170,504,429,10.3,47,28.2,54.2,0.0,-0.4
2005-03-03 17:00:00+00:00,219,96,312,403,9.7,48,17.8,66.0,0.0,-0.7
2005-03-03 18:00:00+00:00,69,35,120,298,8.6,51,6.5,75.6,0.0,-1.0
2005-03-03 19:00:00+00:00,0,0,0,0,7.4,57,0.0,85.1,0.0,-0.5
2005-03-03 20:00:00+00:00,0,0,0,0,6.6,62,0.0,94.1,0.0,-0.1
2005-03-03 21:00:00+00:00,0,0,0,0,5.7,68,0.0,104.1,0.0,0.2
2005-03-03 22:00:00+00:00,0,0,0,0,4.8,71,0.0,116.0,0.0,0.1
2005-03-03 23:00:00+00:00,0,0,0,0,3.9,74,0.0,131.5,0.0,-0.2
2005-03-04 00:00:00+00:00,0,0,0,0,3.3,75,0.0,-154.2,0.0,-0.7
2005-03-04 01:00:00+00:00,0,0,0,0,2.6,81,0.0,-177.3,0.0,-0.4
2005-03-04 02:00:00+00:00,0,0,0,0,2.0,88,0.0,-150.1,0.0,0.2
2005-03-04 03:00:00+00:00,0,0,0,0,1.6,91,0.0,-129.1,0.0,0.3
2005-03-04 04:00:00+00:00,0,0,0,0,1.2,91,0.0,-114.1,0.0,-0.1
2005-03-04 05:00:00+00:00,0,0,0,0,1.0,94,0.0,-102.4,0.0,0.1
2005-03-04 06:00:00+00:00,0,0,0,0,0.7,94,0.0,-92.6,0.0,-0.1
2005-03-04 07:00:00+00:00,1,1,1,0,0.7,95,0.0,-83.5,0.0,0.0
2005-03-04 08:00:00+00:00,127,70,192,380,2.3,86,8.7,-74.4,0.0,0.1
2005-03-04 09:00:00+00:00,213,138,268,220,3.5,79,19.9,-64.3,0.0,0.2
2005-03-04 10:00:00+00:00,352,233,418,237,4.9,74,30.1,-52.3,0.0,0.7
2005-03-04 11:00:00+00:00,602,175,834,685,7.0,60,38.6,-37.4,0.0,-0.3
2005-03-04 12:00:00+00:00,692,227,943,666,8.7,53,44.3,-19.1,0.0,-0.2
2005-03-04 13:00:00+00:00,340,299,355,56,8.7,48,46.1,1.5,0.0,-1.5
2005-03-04 14:00:00+00:00,433,333,497,145,9.0,46,43.5,22.4,0.0,-1.9
2005-03-04 15:00:00+00:00,468,277,584,316,9.3,47,37.3,40.2,0.0,-1.4
2005-03-04 16:00:00+00:00,243,207,256,76,8.8,48,28.4,54.4,0.0,-1.7
2005-03-04 17:00:00+00:00,97,97,86,0,7.8,54,18.0,66.2,0.0,-0.9
2005-03-04 18:00:00+00:00,43,40,43,19,6.8,59,6.7,76.2,0.0,-0.6
2005-03-04 19:00:00+00:00,0,0,0,0,5.7,66,0.0,85.3,0.0,-0.1
2005-03-04 20:00:00+00:00,0,0,0,0,5.1,72,0.0,94.3,0.0,0.6
2005-03-04 21:00:00+00:00,0,0,0,0,4.5,72,0.0,104.3,0.0,0.0
2005-03-04 22:00:00+00:00,0,0,0,0,3.9,75,0.0,116.3,0.0,0.0
2005-03-04 23:00:00+00:00,0,0,0,0,3.3,76,0.0,132.2,0.0,-0.5
2005-03-05 00:00:00+00:00,0,0,0,0,2.8,85,0.0,-154.4,0.0,0.6
2005-03-05 01:00:00+00:00,0,0,0,0,2.4,86,0.0,-177.2,0.0,0.3
2005-03-05 02:00:00+00:00,0,0,0,0,1.9,86,0.0,-150.2,0.0,-0.2
2005-03-05 03:00:00+00:00,0,0,0,0,1.7,85,0.0,-129.3,0.0,-0.5
2005-03-05 04:00:00+00:00,0,0,0,0,1.4,79,0.0,-114.3,0.0,-1.8
2005-03-05 05:00:00+00:00,0,0,0,0,1.3,77,0.0,-102.6,0.0,-2.3
2005-03-05 06:00:00+00:00,0,0,0,0,1.1,79,0.0,-93.1,0.0,-2.1
2005-03-05 07:00:00+00:00,0,0,0,0,1.1,81,0.0,-84.1,0.0,-1.8
2005-03-05 08:00:00+00:00,81,66,96,95,2.3,76,9.0,-74.6,0.0,-1.6
2005-03-05 09:00:00+00:00,235,123,305,324,4.1,68,20.2,-64.5,0.0,-1.2
2005-03-05 10:00:00+00:00,363,261,423,202,5.9,60,30.4,-52.4,0.0,-1.2
2005-03-05 11:00:00+00:00,502,249,637,403,7.8,56,38.9,-37.5,0.0,-0.4
2005-03-05 12:00:00+00:00,559,307,701,359,9.2,51,44.6,-19.2,0.0,-0.4
2005-03-05 13:00:00+00:00,576,323,719,348,10.3,45,46.5,1.6,0.0,-1.0
2005-03-05 14:00:00+00:00,559,296,703,380,11.1,41,43.9,22.5,0.0,-1.5
2005-03-05 15:00:00+00:00,494,239,649,420,11.5,42,37.6,40.4,0.0,-0.9
2005-03-05 16:00:00+00:00,368,183,471,384,11.4,43,28.7,55.0,0.0,-0.7
2005-03-05 17:00:00+00:00,225,99,315,404,10.8,47,18.3,66.4,0.0,-0.1
2005-03-05 18:00:00+00:00,71,40,113,257,9.7,51,6.9,76.4,0.0,0.0
2005-03-05 19:00:00+00:00,0,0,0,0,8.5,64,0.0,85.5,0.0,2.1
2005-03-05 20:00:00+00:00,0,0,0,0,7.6,65,0.0,94.5,0.0,1.6
2005-03-05 21:00:00+00:00,0,0,0,0,6.8,66,0.0,104.5,0.0,0.9
2005-03-05 22:00:00+00:00,0,0,0,0,5.9,76,0.0,116.5,0.0,2.0
2005-03-05 23:00:00+00:00,0,0,0,0,5.1,77,0.0,132.4,0.0,1.4
2005-03-06 00:00:00+00:00,0,0,0,0,4.2,86,0.0,-155.0,0.0,2.1
2005-03-06 01:00:00+00:00,0,0,0,0,3.4,86,0.0,-177.2,0.0,1.3
2005-03-06 02:00:00+00:00,0,0,0,0,2.5,90,0.0,-150.3,0.0,1.1
2005-03-06 03:00:00+00:00,0,0,0,0,2.0,98,0.0,-129.5,0.0,1.7
2005-03-06 04:00:00+00:00,0,0,0,0,1.6,96,0.0,-114.5,0.0,1.0
2005-03-06 05:00:00+00:00,0,0,0,0,1.3,100,0.0,-103.2,0.0,1.3
2005-03-06 06:00:00+00:00,0,0,0,0,0.9,100,0.0,-93.3,0.0,0.9
2005-03-06 07:00:00+00:00,1,1,1,0,0.9,100,0.0,-84.3,0.0,0.9
2005-03-06 08:00:00+00:00,113,49,176,392,2.4,95,9.3,-75.1,0.0,1.7
2005-03-06 09:00:00+00:00,301,72,440,654,4.5,77,20.5,-65.0,0.0,0.8
2005-03-06 10:00:00+00:00,483,89,683,772,6.8,70,30.7,-52.6,0.0,1.6
2005-03-06 11:00:00+00:00,635,93,877,857,8.9,58,39.3,-37.6,0.0,1.2
2005-03-06 12:00:00+00:00,725,105,992,877,10.6,53,45.0,-19.2,0.0,1.5
2005-03-06 13:00:00+00:00,750,111,1023,876,12.0,45,46.8,2.0,0.0,0.4
2005-03-06 14:00:00+00:00,713,104,976,873,12.8,43,44.2,23.0,0.0,0.6
2005-03-06 15:00:00+00:00,604,99,842,822,13.2,40,37.9,41.0,0.0,0.0
2005-03-06 16:00:00+00:00,455,77,648,780,13.0,40,28.9,55.2,0.0,-0.2
2005-03-06 17:00:00+00:00,267,69,394,627,12.1,43,18.5,67.0,0.0,0.1
2005-03-06 18:00:00+00:00,85,41,138,349,10.7,51,7.1,76.6,0.0,1.1
2005-03-06 19:00:00+00:00,0,0,0,0,9.3,55,0.0,86.1,0.0,0.7
2005-03-06 20:00:00+00:00,0,0,0,0,8.2,63,0.0,95.2,0.0,1.6
2005-03-06 21:00:00+00:00,0,0,0,0,7.2,70,0.0,105.2,0.0,2.0
2005-03-06 22:00:00+00:00,0,0,0,0,6.1,74,0.0,117.2,0.0,1.8
2005-03-06 23:00:00+00:00,0,0,0,0,5.0,73,0.0,133.1,0.0,0.5
2005-03-07 00:00:00+00:00,0,0,0,0,4.2,78,0.0,-155.2,0.0,0.8
2005-03-07 01:00:00+00:00,0,0,0,0,3.3,79,0.0,-177.2,0.0,0.0
2005-03-07 02:00:00+00:00,0,0,0,0,2.3,86,0.0,-150.4,0.0,0.3
2005-03-07 03:00:00+00:00,0,0,0,0,1.9,88,0.0,-130.1,0.0,0.1
2005-03-07 04:00:00+00:00,0,0,0,0,1.4,87,0.0,-115.1,0.0,-0.5
2005-03-07 05:00:00+00:00,0,0,0,0,1.0,88,0.0,-103.4,0.0,-0.7
2005-03-07 06:00:00+00:00,0,0,0,0,0.7,87,0.0,-93.5,0.0,-1.2
2005-03-07 07:00:00+00:00,1,1,1,0,0.7,92,0.0,-84.4,0.0,-0.5
2005-03-07 08:00:00+00:00,116,46,182,424,2.2,85,9.6,-75.3,0.0,-0.1
2005-03-07 09:00:00+00:00,300,79,432,623,4.2,77,20.8,-65.2,0.0,0.6
2005-03-07 10:00:00+00:00,486,88,682,772,6.5,64,31.1,-53.1,0.0,0.2
2005-03-07 11:00:00+00:00,622,118,857,790,8.5,49,39.6,-38.1,0.0,-1.4
2005-03-07 12:00:00+00:00,706,140,965,795,10.1,44,45.4,-19.2,0.0,-1.6
2005-03-07 13:00:00+00:00,726,155,989,779,11.4,40,47.2,2.1,0.0,-1.8
2005-03-07 14:00:00+00:00,701,127,962,818,12.2,38,44.6,23.2,0.0,-1.5
2005-03-07 15:00:00+00:00,601,119,830,781,12.6,36,38.2,41.2,0.0,-2.2
2005-03-07 16:00:00+00:00,437,109,611,672,12.4,35,29.2,55.4,0.0,-2.7
2005-03-07 17:00:00+00:00,254,81,366,541,11.5,38,18.7,67.2,0.0,-2.3
2005-03-07 18:00:00+00:00,81,45,122,282,10.1,41,7.3,77.2,0.0,-2.5
2005-03-07 19:00:00+00:00,0,0,0,0,8.7,43,0.0,86.3,0.0,-3.0
2005-03-07 20:00:00+00:00,0,0,0,0,7.4,55,0.0,95.4,0.0,-1.0
2005-03-07 21:00:00+00:00,0,0,0,0,6.2,61,0.0,105.4,0.0,-0.7
2005-03-07 22:00:00+00:00,0,0,0,0,4.9,64,0.0,117.4,0.0,-1.3
2005-03-07 23:00:00+00:00,0,0,0,0,3.6,71,0.0,133.3,0.0,-1.2
2005-03-08 00:00:00+00:00,0,0,0,0,2.5,74,0.0,-155.4,0.0,-1.6
2005-03-08 01:00:00+00:00,0,0,0,0,1.2,75,0.0,-177.1,0.0,-2.7
2005-03-08 02:00:00+00:00,0,0,0,0,-0.1,81,0.0,-150.5,0.0,-2.9
2005-03-08 03:00:00+00:00,0,0,0,0,-0.8,84,0.0,-130.2,0.0,-3.2
2005-03-08 04:00:00+00:00,0,0,0,0,-1.5,84,0.0,-115.3,0.0,-3.8
2005-03-08 05:00:00+00:00,0,0,0,0,-2.0,83,0.0,-103.5,0.0,-4.5
2005-03-08 06:00:00+00:00,0,0,0,0,-2.6,80,0.0,-94.1,0.0,-5.6
2005-03-08 07:00:00+00:00,1,1,1,0,-2.7,78,0.0,-85.0,0.0,-6.0
2005-03-08 08:00:00+00:00,145,35,231,637,-1.2,70,9.9,-75.5,0.0,-6.0
2005-03-08 09:00:00+00:00,358,51,515,850,0.8,65,21.1,-65.3,0.0,-5.0
2005-03-08 10:00:00+00:00,556,60,776,952,2.9,60,31.4,-53.3,0.0,-4.0
2005-03-08 11:00:00+00:00,709,72,972,991,4.8,47,40.0,-38.2,0.0,-5.6
2005-03-08 12:00:00+00:00,802,80,1091,1006,6.3,41,45.8,-19.3,0.0,-5.9
2005-03-08 13:00:00+00:00,827,82,1124,1009,7.5,39,47.6,2.1,0.0,-5.5
2005-03-08 14:00:00+00:00,791,80,1078,1007,8.2,37,44.9,23.3,0.0,-5.7
2005-03-08 15:00:00+00:00,686,71,943,988,8.5,36,38.5,41.4,0.0,-5.7
2005-03-08 16:00:00+00:00,524,60,734,943,8.2,36,29.5,56.0,0.0,-5.8
2005-03-08 17:00:00+00:00,320,53,466,825,7.3,41,18.9,67.4,0.0,-5.1
2005-03-08 18:00:00+00:00,110,31,184,602,5.8,46,7.5,77.4,0.0,-4.8
2005-03-08 19:00:00+00:00,0,0,0,0,4.1,53,0.0,86.5,0.0,-4.5
2005-03-08 20:00:00+00:00,0,0,0,0,3.1,64,0.0,95.6,0.0,-3.1
2005-03-08 21:00:00+00:00,0,0,0,0,2.0,67,0.0,106.0,0.0,-3.5
2005-03-08 22:00:00+00:00,0,0,0,0,0.9,70,0.0,118.1,0.0,-3.9
2005-03-08 23:00:00+00:00,0,0,0,0,-0.2,77,0.0,133.6,0.0,-3.7
2005-03-09 00:00:00+00:00,0,0,0,0,-0.6,76,0.0,-156.0,0.0,-4.2
2005-03-09 01:00:00+00:00,0,0,0,0,-0.9,78,0.0,-177.1,0.0,-4.3
2005-03-09 02:00:00+00:00,0,0,0,0,-1.3,82,0.0,-150.6,0.0,-3.9
2005-03-09 03:00:00+00:00,0,0,0,0,-1.5,82,0.0,-130.4,0.0,-4.1
2005-03-09 04:00:00+00:00,0,0,0,0,-1.7,85,0.0,-115.4,0.0,-3.8
2005-03-09 05:00:00+00:00,0,0,0,0,-1.8,86,0.0,-104.1,0.0,-3.9
2005-03-09 06:00:00+00:00,0,0,0,0,-2.0,83,0.0,-94.2,0.0,-4.5
2005-03-09 07:00:00+00:00,1,1,1,0,-1.9,84,0.0,-85.2,0.0,-4.3
2005-03-09 08:00:00+00:00,116,52,171,365,-0.3,80,10.2,-76.0,0.0,-3.2
2005-03-09 09:00:00+00:00,276,112,370,446,1.8,66,21.4,-65.5,0.0,-3.8
2005-03-09 10:00:00+00:00,450,158,598,555,4.2,56,31.8,-53.4,0.0,-3.8
2005-03-09 11:00:00+00:00,519,269,644,386,6.0,50,40.4,-38.3,0.0,-3.7
2005-03-09 12:00:00+00:00,578,317,713,362,7.5,46,46.2,-19.3,0.0,-3.5
2005-03-09 13:00:00+00:00,584,332,718,339,8.6,42,48.0,2.2,0.0,-3.5
2005-03-09 14:00:00+00:00,572,307,707,372,9.3,38,45.3,23.5,0.0,-4.2
2005-03-09 15:00:00+00:00,504,253,627,400,9.6,35,38.8,41.6,0.0,-4.9
2005-03-09 16:00:00+00:00,451,146,612,615,9.8,34,29.7,56.3,0.0,-5.1
2005-03-09 17:00:00+00:00,299,62,430,725,9.3,36,19.1,68.0,0.0,-4.8
2005-03-09 18:00:00+00:00,96,36,153,448,8.1,38,7.7,78.0,0.0,-5.2
2005-03-09 19:00:00+00:00,0,0,0,0,6.7,46,0.0,87.1,0.0,-4.1
2005-03-09 20:00:00+00:00,0,0,0,0,5.8,56,0.0,96.2,0.0,-2.3
2005-03-09 21:00:00+00:00,0,0,0,0,4.9,59,0.0,106.2,0.0,-2.5
2005-03-09 22:00:00+00:00,0,0,0,0,4.0,65,0.0,118.3,0.0,-2.0
2005-03-09 23:00:00+00:00,0,0,0,0,3.1,65,0.0,134.2,0.0,-2.8
2005-03-10 00:00:00+00:00,0,0,0,0,2.2,67,0.0,-156.2,0.0,-3.2
2005-03-10 01:00:00+00:00,0,0,0,0,1.3,75,0.0,-177.0,0.0,-2.6
2005-03-10 02:00:00+00:00,0,0,0,0,0.3,82,0.0,-151.1,0.0,-2.4
2005-03-10 03:00:00+00:00,0,0,0,0,-0.2,82,0.0,-130.6,0.0,-2.8
2005-03-10 04:00:00+00:00,0,0,0,0,-0.7,85,0.0,-116.0,0.0,-2.8
2005-03-10 05:00:00+00:00,0,0,0,0,-1.0,82,0.0,-104.3,0.0,-3.7
2005-03-10 06:00:00+00:00,0,0,0,0,-1.4,85,0.0,-94.4,0.0,-3.5
2005-03-10 07:00:00+00:00,2,2,1,0,-1.4,83,0.0,-85.3,0.0,-3.9
2005-03-10 08:00:00+00:00,144,39,220,582,0.4,80,10.4,-76.2,0.0,-2.6
2005-03-10 09:00:00+00:00,347,50,490,801,2.9,65,21.7,-66.0,0.0,-2.9
2005-03-10 10:00:00+00:00,531,62,729,883,5.3,61,32.1,-53.6,0.0,-1.7
2005-03-10 11:00:00+00:00,675,79,914,914,7.5,54,40.7,-38.4,0.0,-1.1
2005-03-10 12:00:00+00:00,763,91,1025,925,9.3,49,46.6,-19.4,0.0,-1.0
2005-03-10 13:00:00+00:00,788,95,1057,926,10.6,44,48.4,2.3,0.0,-1.1
2005-03-10 14:00:00+00:00,756,84,1017,939,11.5,44,45.6,24.0,0.0,-0.4
2005-03-10 15:00:00+00:00,661,68,898,941,11.9,40,39.1,42.2,0.0,-1.3
2005-03-10 16:00:00+00:00,505,55,697,902,11.8,43,30.0,56.5,0.0,-0.3
2005-03-10 17:00:00+00:00,312,51,445,788,10.9,45,19.4,68.3,0.0,-0.7
2005-03-10 18:00:00+00:00,111,33,177,568,9.4,50,7.9,78.2,0.0,-0.5
2005-03-10 19:00:00+00:00,0,0,0,0,7.7,61,0.0,87.3,0.0,0.8
2005-03-10 20:00:00+00:00,0,0,0,0,7.0,75,0.0,96.4,0.0,2.9
2005-03-10 21:00:00+00:00,0,0,0,0,6.4,80,0.0,106.5,0.0,3.2
2005-03-10 22:00:00+00:00,0,0,0,0,5.7,84,0.0,118.5,0.0,3.2
2005-03-10 23:00:00+00:00,0,0,0,0,5.0,90,0.0,134.5,0.0,3.5
2005-03-11 00:00:00+00:00,0,0,0,0,4.6,90,0.0,-156.4,0.2,3.2
2005-03-11 01:00:00+00:00,0,0,0,0,4.4,96,0.0,-176.6,0.0,3.8
2005-03-11 02:00:00+00:00,0,0,0,0,4.1,98,0.0,-151.2,0.0,3.8
2005-03-11 03:00:00+00:00,0,0,0,0,3.9,98,0.0,-131.1,0.0,3.7
2005-03-11 04:00:00+00:00,0,0,0,0,3.8,98,0.0,-116.2,0.0,3.5
2005-03-11 05:00:00+00:00,0,0,0,0,3.7,97,0.0,-104.5,0.1,3.2
2005-03-11 06:00:00+00:00,0,0,0,0,3.7,98,0.0,-94.6,0.1,3.4
2005-03-11 07:00:00+00:00,1,1,1,0,3.6,97,0.0,-85.5,0.8,3.1
2005-03-11 08:00:00+00:00,12,12,10,0,3.8,98,10.7,-76.3,1.1,3.5
2005-03-11 09:00:00+00:00,51,51,44,0,4.4,97,22.1,-66.2,0.4,3.9
2005-03-11 10:00:00+00:00,44,44,37,0,4.6,97,32.4,-54.1,0.3,4.1
2005-03-11 11:00:00+00:00,55,55,48,0,4.8,97,41.1,-38.5,0.5,4.3
2005-03-11 12:00:00+00:00,153,153,136,0,5.2,98,47.0,-19.4,1.7,4.9
2005-03-11 13:00:00+00:00,553,354,666,264,7.7,83,48.8,2.3,0.1,5.1
2005-03-11 14:00:00+00:00,463,345,525,164,8.2,86,46.0,24.2,4.1,5.9
2005-03-11 15:00:00+00:00,731,228,962,794,10.8,81,39.4,42.4,0.0,7.7
2005-03-11 16:00:00+00:00,558,77,762,956,11.8,62,30.2,57.1,0.0,4.7
