time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td
2005-02-21 11:00:00+00:00,658,271,839,530,20.4,53,46.8,-16.4,0.0,10.6
2005-02-21 12:00:00+00:00,601,350,730,338,21.7,48,48.1,5.1,0.0,10.3
2005-02-21 13:00:00+00:00,478,354,548,176,22.3,46,44.6,25.6,0.0,10.1
2005-02-21 14:00:00+00:00,398,285,460,188,22.5,47,37.3,42.6,0.0,10.6
2005-02-21 15:00:00+00:00,396,177,519,474,22.7,45,27.5,56.0,0.0,10.0
2005-02-21 16:00:00+00:00,138,113,161,92,21.8,47,16.2,66.2,0.0,9.9
2005-02-21 17:00:00+00:00,13,13,10,0,20.6,49,4.1,74.5,0.0,9.6
2005-02-21 18:00:00+00:00,0,0,0,0,20.0,58,0.0,82.3,0.0,11.4
2005-02-21 19:00:00+00:00,0,0,0,0,19.3,61,0.0,89.6,0.0,11.5
2005-02-21 20:00:00+00:00,0,0,0,0,18.7,65,0.0,98.1,0.0,11.9
2005-02-21 21:00:00+00:00,0,0,0,0,18.0,68,0.0,108.3,0.0,12.0
2005-02-21 22:00:00+00:00,0,0,0,0,17.3,72,0.0,123.3,0.0,12.2
2005-02-21 23:00:00+00:00,0,0,0,0,16.8,72,0.0,149.3,0.0,11.8
2005-02-22 00:00:00+00:00,0,0,0,0,15.9,77,0.0,-170.1,0.0,11.8
2005-02-22 01:00:00+00:00,0,0,0,0,15.0,76,0.0,-135.6,0.0,10.8
2005-02-22 02:00:00+00:00,0,0,0,0,14.1,78,0.0,-116.0,0.0,10.4
2005-02-22 03:00:00+00:00,0,0,0,0,13.7,83,0.0,-103.4,0.0,10.9
2005-02-22 04:00:00+00:00,0,0,0,0,13.2,88,0.0,-94.3,0.0,11.2
2005-02-22 05:00:00+00:00,0,0,0,0,12.8,92,0.0,-86.4,0.0,11.7
2005-02-22 06:00:00+00:00,1,1,1,0,12.8,95,0.0,-79.1,0.0,12.1
2005-02-22 07:00:00+00:00,99,68,133,174,14.3,94,10.1,-71.2,0.0,13.4
2005-02-22 08:00:00+00:00,283,141,375,382,16.8,78,21.9,-62.0,0.0,12.9
2005-02-22 09:00:00+00:00,463,177,605,531,19.0,64,32.6,-50.4,0.0,12.1
2005-02-22 10:00:00+00:00,569,243,726,492,20.9,55,41.4,-35.5,0.0,11.6
2005-02-22 11:00:00+00:00,689,229,893,627,22.8,46,47.2,-16.4,0.0,10.6
2005-02-22 12:00:00+00:00,655,272,831,511,23.9,39,48.5,5.1,0.0,9.2
2005-02-22 13:00:00+00:00,616,256,785,510,24.7,37,45.0,26.1,0.0,8.9
2005-02-22 14:00:00+00:00,509,223,651,468,24.9,38,37.6,43.2,0.0,9.7
2005-02-22 15:00:00+00:00,344,182,431,348,24.4,42,27.7,56.2,0.0,10.7
2005-02-22 16:00:00+00:00,203,120,265,296,23.4,47,16.4,66.4,0.0,11.6
2005-02-22 17:00:00+00:00,20,20,18,0,21.8,52,4.3,75.1,0.0,11.7
2005-02-22 18:00:00+00:00,0,0,0,0,20.7,62,0.0,82.5,0.0,13.2
2005-02-22 19:00:00+00:00,0,0,0,0,19.5,63,0.0,90.2,0.0,12.4
2005-02-22 20:00:00+00:00,0,0,0,0,18.4,65,0.0,98.3,0.0,11.8
2005-02-22 21:00:00+00:00,0,0,0,0,17.2,68,0.0,108.5,0.0,11.4
2005-02-22 22:00:00+00:00,0,0,0,0,16.1,71,0.0,124.0,0.0,10.8
2005-02-22 23:00:00+00:00,0,0,0,0,14.8,81,0.0,150.0,0.0,11.5
2005-02-23 00:00:00+00:00,0,0,0,0,13.8,83,0.0,-170.2,0.0,11.0
2005-02-23 01:00:00+00:00,0,0,0,0,12.7,86,0.0,-136.3,0.0,10.4
2005-02-23 02:00:00+00:00,0,0,0,0,11.6,88,0.0,-116.3,0.0,9.6
2005-02-23 03:00:00+00:00,0,0,0,0,11.0,88,0.0,-104.0,0.0,9.1
2005-02-23 04:00:00+00:00,0,0,0,0,10.4,87,0.0,-94.5,0.0,8.4
2005-02-23 05:00:00+00:00,0,0,0,0,10.0,89,0.0,-87.0,0.0,8.3
2005-02-23 06:00:00+00:00,1,1,1,0,10.0,90,0.0,-79.3,0.0,8.5
2005-02-23 07:00:00+00:00,113,82,149,177,11.6,81,10.3,-71.3,0.0,8.5
2005-02-23 08:00:00+00:00,286,142,377,383,13.7,73,22.1,-62.2,0.0,9.0
2005-02-23 09:00:00+00:00,447,200,574,455,15.9,59,32.9,-50.5,0.0,7.9
2005-02-23 10:00:00+00:00,560,265,705,442,17.6,54,41.8,-36.0,0.0,8.3
2005-02-23 11:00:00+00:00,609,313,743,401,18.9,49,47.5,-16.5,0.0,7.9
2005-02-23 12:00:00+00:00,646,293,812,469,19.9,45,48.8,5.2,0.0,7.7
2005-02-23 13:00:00+00:00,630,236,805,555,20.7,46,45.3,26.3,0.0,8.6
2005-02-23 14:00:00+00:00,501,235,636,434,20.9,43,37.9,43.3,0.0,7.8
2005-02-23 15:00:00+00:00,351,174,442,379,20.5,45,28.0,56.4,0.0,8.2
2005-02-23 16:00:00+00:00,197,115,254,284,19.6,48,16.6,66.5,0.0,8.4
2005-02-23 17:00:00+00:00,22,22,19,0,18.3,51,4.5,75.3,0.0,8.0
2005-02-23 18:00:00+00:00,0,0,0,0,17.5,59,0.0,83.1,0.0,9.3
2005-02-23 19:00:00+00:00,0,0,0,0,16.8,64,0.0,90.4,0.0,10.1
2005-02-23 20:00:00+00:00,0,0,0,0,15.9,65,0.0,98.6,0.0,9.4
2005-02-23 21:00:00+00:00,0,0,0,0,15.0,66,0.0,109.2,0.0,8.8
2005-02-23 22:00:00+00:00,0,0,0,0,14.1,70,0.0,124.3,0.0,8.8
2005-02-23 23:00:00+00:00,0,0,0,0,13.2,76,0.0,150.3,0.0,9.1
2005-02-24 00:00:00+00:00,0,0,0,0,12.6,79,0.0,-170.2,0.0,9.1
2005-02-24 01:00:00+00:00,0,0,0,0,12.0,84,0.0,-136.5,0.0,9.4
2005-02-24 02:00:00+00:00,0,0,0,0,11.4,90,0.0,-116.6,0.0,9.8
2005-02-24 03:00:00+00:00,0,0,0,0,11.1,91,0.0,-104.3,0.0,9.7
2005-02-24 04:00:00+00:00,0,0,0,0,10.7,96,0.0,-95.1,0.0,10.1
2005-02-24 05:00:00+00:00,0,0,0,0,10.5,95,0.0,-87.2,0.0,9.8
2005-02-24 06:00:00+00:00,1,1,0,0,10.5,97,0.0,-79.5,0.0,10.0
2005-02-24 07:00:00+00:00,72,69,70,13,11.6,94,10.5,-71.5,0.0,10.7
2005-02-24 08:00:00+00:00,189,167,200,57,13.2,85,22.4,-62.4,0.0,10.7
2005-02-24 09:00:00+00:00,340,276,371,118,15.2,72,33.2,-51.1,0.0,10.2
2005-02-24 10:00:00+00:00,461,330,528,196,17.1,64,42.1,-36.1,0.0,10.3
2005-02-24 11:00:00+00:00,526,375,603,204,18.3,60,47.9,-16.6,0.0,10.5
2005-02-24 12:00:00+00:00,561,385,647,232,19.5,57,49.2,5.2,0.0,10.8
2005-02-24 13:00:00+00:00,594,304,724,406,20.4,53,45.6,26.4,0.0,10.4
2005-02-24 14:00:00+00:00,520,223,661,480,20.9,50,38.2,43.5,0.0,10.2
2005-02-24 15:00:00+00:00,404,164,527,507,21.0,50,28.2,56.6,0.0,10.1
2005-02-24 16:00:00+00:00,213,119,277,327,20.4,49,16.8,67.1,0.0,9.5
2005-02-24 17:00:00+00:00,24,24,21,0,19.1,53,4.6,75.4,0.0,9.3
2005-02-24 18:00:00+00:00,0,0,0,0,18.3,62,0.0,83.3,0.0,11.0
2005-02-24 19:00:00+00:00,0,0,0,0,17.6,64,0.0,90.6,0.0,10.7
2005-02-24 20:00:00+00:00,0,0,0,0,16.9,66,0.0,99.2,0.0,10.5
2005-02-24 21:00:00+00:00,0,0,0,0,16.0,70,0.0,109.5,0.0,10.4
2005-02-24 22:00:00+00:00,0,0,0,0,15.1,72,0.0,125.1,0.0,10.1
2005-02-24 23:00:00+00:00,0,0,0,0,14.1,78,0.0,150.6,0.0,10.4
2005-02-25 00:00:00+00:00,0,0,0,0,13.3,80,0.0,-170.2,0.0,9.9
2005-02-25 01:00:00+00:00,0,0,0,0,12.4,81,0.0,-137.2,0.0,9.2
2005-02-25 02:00:00+00:00,0,0,0,0,11.5,85,0.0,-117.2,0.0,9.0
2005-02-25 03:00:00+00:00,0,0,0,0,11.0,88,0.0,-104.5,0.0,9.0
2005-02-25 04:00:00+00:00,0,0,0,0,10.5,85,0.0,-95.3,0.0,8.0
2005-02-25 05:00:00+00:00,0,0,0,0,10.2,93,0.0,-87.4,0.0,9.0
2005-02-25 06:00:00+00:00,1,1,1,0,10.2,93,0.0,-80.1,0.0,9.1
2005-02-25 07:00:00+00:00,90,75,106,80,11.5,89,10.7,-72.1,0.0,9.7
2005-02-25 08:00:00+00:00,239,185,273,139,13.4,76,22.6,-62.6,0.0,9.2
2005-02-25 09:00:00+00:00,346,283,376,115,15.1,65,33.5,-51.3,0.0,8.5
2005-02-25 10:00:00+00:00,474,334,543,208,16.9,55,42.4,-36.3,0.0,7.8
2005-02-25 11:00:00+00:00,597,340,718,344,18.3,49,48.3,-17.0,0.0,7.4
2005-02-25 12:00:00+00:00,584,355,698,301,19.4,48,49.6,5.3,0.0,8.1
2005-02-25 13:00:00+00:00,583,307,706,384,20.1,46,46.0,26.5,0.0,8.3
2005-02-25 14:00:00+00:00,504,242,632,420,20.5,45,38.4,44.1,0.0,8.3
2005-02-25 15:00:00+00:00,391,148,512,511,20.5,45,28.4,57.2,0.0,8.1
2005-02-25 16:00:00+00:00,223,112,300,381,19.8,48,17.0,67.3,0.0,8.5
2005-02-25 17:00:00+00:00,26,26,24,0,18.6,51,4.8,76.0,0.0,8.3
2005-02-25 18:00:00+00:00,0,0,0,0,17.7,60,0.0,83.5,0.0,9.8
2005-02-25 19:00:00+00:00,0,0,0,0,16.9,66,0.0,91.2,0.0,10.5
2005-02-25 20:00:00+00:00,0,0,0,0,15.9,69,0.0,99.4,0.0,10.1
2005-02-25 21:00:00+00:00,0,0,0,0,14.9,72,0.0,110.1,0.0,9.8
2005-02-25 22:00:00+00:00,0,0,0,0,13.8,71,0.0,125.4,0.0,8.7
2005-02-25 23:00:00+00:00,0,0,0,0,12.8,76,0.0,151.2,0.0,8.7
2005-02-26 00:00:00+00:00,0,0,0,0,12.0,79,0.0,-170.3,0.0,8.4
2005-02-26 01:00:00+00:00,0,0,0,0,11.1,81,0.0,-137.4,0.0,8.0
2005-02-26 02:00:00+00:00,0,0,0,0,10.2,88,0.0,-117.5,0.0,8.2
2005-02-26 03:00:00+00:00,0,0,0,0,9.7,90,0.0,-105.1,0.0,8.1
2005-02-26 04:00:00+00:00,0,0,0,0,9.2,89,0.0,-95.5,0.0,7.5
2005-02-26 05:00:00+00:00,0,0,0,0,8.9,87,0.0,-87.6,0.0,6.9
2005-02-26 06:00:00+00:00,3,3,2,0,8.9,90,0.0,-80.3,0.0,7.4
2005-02-26 07:00:00+00:00,126,90,160,184,10.6,81,11.0,-72.3,0.0,7.6
2005-02-26 08:00:00+00:00,311,160,391,388,12.9,70,22.9,-63.1,0.0,7.6
2005-02-26 09:00:00+00:00,498,201,635,534,15.4,57,33.8,-51.4,0.0,6.9
2005-02-26 10:00:00+00:00,647,223,823,624,17.4,53,42.8,-36.4,0.0,7.8
2005-02-26 11:00:00+00:00,577,366,684,281,18.4,49,48.6,-17.1,0.0,7.6
2005-02-26 12:00:00+00:00,499,382,563,152,18.9,49,49.9,5.3,0.0,8.0
2005-02-26 13:00:00+00:00,602,322,726,387,19.5,46,46.3,27.1,0.0,7.7
2005-02-26 14:00:00+00:00,424,294,486,209,19.5,46,38.7,44.3,0.0,7.5
2005-02-26 15:00:00+00:00,285,223,321,129,18.9,49,28.7,57.4,0.0,8.0
2005-02-26 16:00:00+00:00,123,116,121,23,17.8,52,17.2,67.5,0.0,7.9
2005-02-26 17:00:00+00:00,23,23,20,0,16.7,57,5.0,76.2,0.0,8.1
2005-02-26 18:00:00+00:00,0,0,0,0,16.0,62,0.0,84.1,0.0,8.9
2005-02-26 19:00:00+00:00,0,0,0,0,15.3,66,0.0,91.4,0.0,9.1
2005-02-26 20:00:00+00:00,0,0,0,0,14.7,70,0.0,100.1,0.0,9.4
2005-02-26 21:00:00+00:00,0,0,0,0,14.0,75,0.0,110.4,0.0,9.7
2005-02-26 22:00:00+00:00,0,0,0,0,13.4,78,0.0,126.1,0.0,9.6
2005-02-26 23:00:00+00:00,0,0,0,0,12.7,80,0.0,151.5,0.0,9.4
2005-02-27 00:00:00+00:00,0,0,0,0,12.3,82,0.0,-170.3,0.0,9.3
2005-02-27 01:00:00+00:00,0,0,0,0,12.0,85,0.0,-138.1,0.0,9.6
2005-02-27 02:00:00+00:00,0,0,0,0,11.6,88,0.0,-118.1,0.4,9.6
2005-02-27 03:00:00+00:00,0,0,0,0,11.5,94,0.0,-105.3,0.0,10.5
2005-02-27 04:00:00+00:00,0,0,0,0,11.3,90,0.0,-96.1,0.0,9.7
2005-02-27 05:00:00+00:00,0,0,0,0,11.2,93,0.0,-88.2,0.0,10.1
2005-02-27 06:00:00+00:00,1,1,1,0,11.2,92,0.0,-80.4,0.0,10.1
2005-02-27 07:00:00+00:00,45,45,40,0,12.0,87,11.2,-72.4,0.1,9.9
2005-02-27 08:00:00+00:00,111,111,102,0,12.9,85,23.2,-63.3,0.0,10.5
2005-02-27 09:00:00+00:00,230,223,221,12,14.4,71,34.1,-52.0,0.0,9.2
2005-02-27 10:00:00+00:00,332,287,348,65,15.9,62,43.1,-36.6,0.0,8.8
2005-02-27 11:00:00+00:00,645,343,776,400,18.3,53,49.0,-17.1,0.0,8.6
2005-02-27 12:00:00+00:00,760,244,965,670,20.4,46,50.3,5.4,0.0,8.2
2005-02-27 13:00:00+00:00,561,348,665,293,21.3,44,46.6,27.3,0.0,8.6
2005-02-27 14:00:00+00:00,373,296,416,122,21.4,44,39.0,44.5,0.0,8.7
2005-02-27 15:00:00+00:00,342,199,415,296,21.4,43,28.9,57.6,0.0,8.3
2005-02-27 16:00:00+00:00,199,112,252,290,20.8,44,17.4,68.1,0.0,8.2
2005-02-27 17:00:00+00:00,37,34,39,25,19.7,47,5.1,76.4,0.0,8.0
2005-02-27 18:00:00+00:00,0,0,0,0,19.1,56,0.0,84.3,0.0,10.0
2005-02-27 19:00:00+00:00,0,0,0,0,18.4,64,0.0,92.1,0.0,11.6
2005-02-27 20:00:00+00:00,0,0,0,0,17.8,64,0.0,100.3,0.0,10.9
2005-02-27 21:00:00+00:00,0,0,0,0,17.1,73,0.0,111.1,0.0,12.3
2005-02-27 22:00:00+00:00,0,0,0,0,16.5,78,0.0,126.4,0.0,12.6
2005-02-27 23:00:00+00:00,0,0,0,0,15.7,83,0.0,152.2,0.0,12.9
2005-02-28 00:00:00+00:00,0,0,0,0,14.9,84,0.0,-170.3,0.0,12.2
2005-02-28 01:00:00+00:00,0,0,0,0,14.0,85,0.0,-138.3,0.0,11.6
2005-02-28 02:00:00+00:00,0,0,0,0,13.1,86,0.0,-118.4,0.0,10.8
2005-02-28 03:00:00+00:00,0,0,0,0,12.7,90,0.0,-105.6,0.0,11.1
2005-02-28 04:00:00+00:00,0,0,0,0,12.2,90,0.0,-96.3,0.0,10.7
2005-02-28 05:00:00+00:00,0,0,0,0,11.9,99,0.0,-88.4,0.0,11.8
2005-02-28 06:00:00+00:00,1,1,1,0,11.9,100,0.0,-81.0,0.0,11.9
2005-02-28 07:00:00+00:00,91,81,96,48,13.2,93,11.5,-73.0,0.0,12.1
2005-02-28 08:00:00+00:00,214,183,228,77,14.8,88,23.4,-63.5,0.0,12.8
2005-02-28 09:00:00+00:00,295,257,310,67,16.1,77,34.4,-52.2,0.0,12.1
2005-02-28 10:00:00+00:00,551,325,656,329,18.1,69,43.4,-37.1,0.0,12.3
2005-02-28 11:00:00+00:00,745,242,943,663,20.1,58,49.4,-17.2,0.0,11.7
2005-02-28 12:00:00+00:00,587,370,694,281,21.1,54,50.7,5.5,0.0,11.5
2005-02-28 13:00:00+00:00,496,371,559,171,21.5,51,46.9,27.4,0.0,10.9
2005-02-28 14:00:00+00:00,398,306,445,145,21.5,52,39.3,45.1,0.0,11.2
2005-02-28 15:00:00+00:00,304,228,343,156,21.2,54,29.1,58.2,0.0,11.6
2005-02-28 16:00:00+00:00,125,119,122,22,20.2,58,17.6,68.3,0.0,11.8
2005-02-28 17:00:00+00:00,30,30,27,0,19.1,64,5.3,77.1,0.0,12.2
2005-02-28 18:00:00+00:00,0,0,0,0,18.4,67,0.0,84.5,0.0,12.2
2005-02-28 19:00:00+00:00,0,0,0,0,17.7,69,0.0,92.3,0.0,11.9
2005-02-28 20:00:00+00:00,0,0,0,0,17.1,71,0.0,100.6,0.0,11.9
2005-02-28 21:00:00+00:00,0,0,0,0,16.3,72,0.0,111.4,0.0,11.2
2005-02-28 22:00:00+00:00,0,0,0,0,15.4,77,0.0,127.1,0.0,11.3
2005-02-28 23:00:00+00:00,0,0,0,0,14.6,82,0.0,152.4,0.2,11.5
2005-03-01 00:00:00+00:00,0,0,0,0,13.9,85,0.0,-170.4,0.0,11.5
2005-03-01 01:00:00+00:00,0,0,0,0,13.2,85,0.0,-138.5,0.0,10.8
2005-03-01 02:00:00+00:00,0,0,0,0,12.5,85,0.0,-119.0,0.0,10.1
2005-03-01 03:00:00+00:00,0,0,0,0,12.2,85,0.0,-106.2,0.0,9.8
2005-03-01 04:00:00+00:00,0,0,0,0,11.8,85,0.0,-96.6,0.0,9.4
2005-03-01 05:00:00+00:00,0,0,0,0,11.6,85,0.0,-88.6,0.0,9.2
2005-03-01 06:00:00+00:00,3,3,2,0,11.6,85,0.0,-81.2,0.0,9.2
2005-03-01 07:00:00+00:00,119,81,149,188,12.9,81,11.7,-73.2,0.0,9.8
2005-03-01 08:00:00+00:00,311,156,394,387,14.8,63,23.7,-64.1,0.0,7.7
2005-03-01 09:00:00+00:00,443,229,535,376,16.5,55,34.7,-52.3,0.0,7.5
2005-03-01 10:00:00+00:00,627,221,788,587,18.0,48,43.8,-37.2,0.0,6.7
2005-03-01 11:00:00+00:00,655,295,809,472,19.1,44,49.8,-17.2,0.0,6.7
2005-03-01 12:00:00+00:00,684,281,849,518,20.0,41,51.1,5.5,0.0,6.5
2005-03-01 13:00:00+00:00,597,315,714,383,20.5,42,47.3,27.6,0.0,7.2
2005-03-01 14:00:00+00:00,523,245,647,436,20.7,43,39.5,45.3,0.0,7.6
2005-03-01 15:00:00+00:00,366,193,444,353,20.4,45,29.4,58.4,0.0,8.0
2005-03-01 16:00:00+00:00,192,120,236,237,19.6,46,17.8,68.6,0.0,7.8
2005-03-01 17:00:00+00:00,18,18,15,0,18.5,50,5.5,77.3,0.0,7.9
2005-03-01 18:00:00+00:00,0,0,0,0,17.8,58,0.0,85.1,0.0,9.6
2005-03-01 19:00:00+00:00,0,0,0,0,17.1,63,0.0,92.5,0.0,9.9
2005-03-01 20:00:00+00:00,0,0,0,0,16.5,63,0.0,101.2,0.0,9.3
2005-03-01 21:00:00+00:00,0,0,0,0,15.7,62,0.0,112.1,0.0,8.5
2005-03-01 22:00:00+00:00,0,0,0,0,14.9,67,0.0,127.4,0.0,8.9
2005-03-01 23:00:00+00:00,0,0,0,0,14.1,75,0.0,153.1,0.0,9.7
2005-03-02 00:00:00+00:00,0,0,0,0,13.5,76,0.0,-170.4,0.0,9.3
2005-03-02 01:00:00+00:00,0,0,0,0,12.8,81,0.0,-139.1,0.0,9.6
2005-03-02 02:00:00+00:00,0,0,0,0,12.1,85,0.0,-119.3,0.0,9.7
2005-03-02 03:00:00+00:00,0,0,0,0,11.8,81,0.0,-106.4,0.0,8.6
2005-03-02 04:00:00+00:00,0,0,0,0,11.4,86,0.0,-97.2,0.0,9.2
2005-03-02 05:00:00+00:00,0,0,0,0,11.2,95,0.0,-89.2,0.0,10.4
2005-03-02 06:00:00+00:00,3,3,3,0,11.2,96,0.0,-81.4,0.0,10.7
2005-03-02 07:00:00+00:00,116,87,136,140,12.5,87,12.0,-73.4,0.0,10.4
2005-03-02 08:00:00+00:00,281,158,340,301,14.2,80,24.0,-64.2,0.0,10.8
2005-03-02 09:00:00+00:00,462,211,574,437,16.2,67,35.0,-52.5,0.0,10.0
2005-03-02 10:00:00+00:00,577,280,707,425,17.6,61,44.1,-37.4,0.0,10.0
2005-03-02 11:00:00+00:00,691,259,859,562,18.9,58,50.1,-17.3,0.0,10.5
2005-03-02 12:00:00+00:00,681,291,840,498,19.8,55,51.4,6.0,0.0,10.7
2005-03-02 13:00:00+00:00,662,244,825,566,20.5,51,47.6,28.2,0.0,10.1
2005-03-02 14:00:00+00:00,581,208,729,582,20.8,48,39.8,45.5,0.0,9.6
2005-03-02 15:00:00+00:00,414,182,520,470,20.7,49,29.6,59.0,0.0,9.7
2005-03-02 16:00:00+00:00,225,133,277,300,20.0,54,18.0,69.2,0.0,10.4
2005-03-02 17:00:00+00:00,32,32,30,0,18.8,55,5.7,77.5,0.0,9.7
2005-03-02 18:00:00+00:00,0,0,0,0,18.0,62,0.0,85.3,0.0,10.6
2005-03-02 19:00:00+00:00,0,0,0,0,17.2,69,0.0,93.1,0.0,11.5
2005-03-02 20:00:00+00:00,0,0,0,0,16.4,72,0.0,101.5,0.0,11.3
2005-03-02 21:00:00+00:00,0,0,0,0,15.5,76,0.0,112.3,0.0,11.2
2005-03-02 22:00:00+00:00,0,0,0,0,14.5,76,0.0,128.2,0.0,10.5
2005-03-02 23:00:00+00:00,0,0,0,0,13.6,85,0.0,153.4,0.0,11.1
2005-03-03 00:00:00+00:00,0,0,0,0,12.7,84,0.0,-170.4,0.0,10.0
2005-03-03 01:00:00+00:00,0,0,0,0,11.8,86,0.0,-139.4,0.0,9.6
2005-03-03 02:00:00+00:00,0,0,0,0,10.9,91,0.0,-119.5,0.0,9.5
2005-03-03 03:00:00+00:00,0,0,0,0,10.5,96,0.0,-107.1,0.0,9.9
2005-03-03 04:00:00+00:00,0,0,0,0,10.0,96,0.0,-97.4,0.0,9.4
2005-03-03 05:00:00+00:00,0,0,0,0,9.7,98,0.0,-89.3,0.0,9.3
2005-03-03 06:00:00+00:00,3,3,3,0,9.7,96,0.0,-81.6,0.0,9.1
2005-03-03 07:00:00+00:00,141,76,189,310,11.2,87,12.2,-73.6,0.0,9.2
2005-03-03 08:00:00+00:00,341,120,441,539,13.2,78,24.2,-64.4,0.0,9.5
2005-03-03 09:00:00+00:00,516,146,664,642,15.2,64,35.3,-53.1,0.0,8.3
2005-03-03 10:00:00+00:00,682,168,870,733,17.1,56,44.5,-37.5,0.0,8.3
2005-03-03 11:00:00+00:00,751,201,951,713,18.3,53,50.5,-17.4,0.0,8.5
2005-03-03 12:00:00+00:00,766,210,968,708,19.2,49,51.8,6.1,0.0,8.2
2005-03-03 13:00:00+00:00,703,222,884,647,19.8,44,47.9,28.3,0.0,7.3
2005-03-03 14:00:00+00:00,574,186,728,604,20.0,43,40.1,46.1,0.0,7.1
2005-03-03 15:00:00+00:00,418,161,529,518,19.7,41,29.8,59.2,0.0,6.2
2005-03-03 16:00:00+00:00,236,118,303,379,18.9,46,18.2,69.4,0.0,6.9
2005-03-03 17:00:00+00:00,27,27,25,0,17.6,50,5.8,78.1,0.0,7.1
2005-03-03 18:00:00+00:00,0,0,0,0,16.9,58,0.0,85.5,0.0,8.7
2005-03-03 19:00:00+00:00,0,0,0,0,16.0,59,0.0,93.3,0.0,8.1
2005-03-03 20:00:00+00:00,0,0,0,0,15.0,63,0.0,102.1,0.0,8.1
2005-03-03 21:00:00+00:00,0,0,0,0,14.1,64,0.0,113.0,0.0,7.4
2005-03-03 22:00:00+00:00,0,0,0,0,13.1,67,0.0,128.5,0.0,7.2
2005-03-03 23:00:00+00:00,0,0,0,0,12.2,71,0.0,154.0,0.0,7.0
2005-03-04 00:00:00+00:00,0,0,0,0,11.5,70,0.0,-170.4,0.0,6.3
2005-03-04 01:00:00+00:00,0,0,0,0,10.7,74,0.0,-139.6,0.0,6.2
2005-03-04 02:00:00+00:00,0,0,0,0,9.9,80,0.0,-120.2,0.0,6.6
2005-03-04 03:00:00+00:00,0,0,0,0,9.5,81,0.0,-107.3,0.0,6.4
2005-03-04 04:00:00+00:00,0,0,0,0,9.0,90,0.0,-97.6,0.0,7.5
2005-03-04 05:00:00+00:00,0,0,0,0,8.7,85,0.0,-89.5,0.0,6.4
2005-03-04 06:00:00+00:00,4,4,3,0,8.8,83,0.0,-82.2,0.0,6.1
2005-03-04 07:00:00+00:00,141,73,188,315,10.3,78,12.5,-74.1,0.0,6.8
2005-03-04 08:00:00+00:00,344,119,442,542,12.4,70,24.5,-64.6,0.0,7.0
2005-03-04 09:00:00+00:00,503,173,631,566,14.3,59,35.6,-53.3,0.0,6.3
2005-03-04 10:00:00+00:00,646,218,809,606,16.1,53,44.8,-38.0,0.0,6.6
2005-03-04 11:00:00+00:00,727,214,915,662,17.4,50,50.9,-17.4,0.0,6.8
2005-03-04 12:00:00+00:00,756,234,946,661,18.4,45,52.2,6.2,0.0,6.4
2005-03-04 13:00:00+00:00,694,225,868,627,19.0,45,48.3,28.5,0.0,6.7
2005-03-04 14:00:00+00:00,569,198,710,574,19.1,44,40.3,46.4,0.0,6.7
2005-03-04 15:00:00+00:00,439,125,568,627,18.9,44,30.0,59.5,0.0,6.4
2005-03-04 16:00:00+00:00,241,119,307,388,18.1,50,18.4,69.6,0.0,7.5
2005-03-04 17:00:00+00:00,27,27,24,0,17.0,53,6.0,78.3,0.0,7.3
2005-03-04 18:00:00+00:00,0,0,0,0,16.3,58,0.0,86.1,0.0,8.1
2005-03-04 19:00:00+00:00,0,0,0,0,15.6,62,0.0,93.6,0.0,8.3
2005-03-04 20:00:00+00:00,0,0,0,0,14.9,62,0.0,102.4,0.0,7.6
2005-03-04 21:00:00+00:00,0,0,0,0,14.2,70,0.0,113.3,0.0,8.8
2005-03-04 22:00:00+00:00,0,0,0,0,13.5,75,0.0,129.2,0.0,9.0
2005-03-04 23:00:00+00:00,0,0,0,0,12.7,78,0.0,154.3,0.0,9.1
2005-03-05 00:00:00+00:00,0,0,0,0,12.3,78,0.0,-170.4,0.0,8.6
2005-03-05 01:00:00+00:00,0,0,0,0,11.9,81,0.0,-140.2,0.0,8.6
2005-03-05 02:00:00+00:00,0,0,0,0,11.4,82,0.0,-120.4,0.0,8.4
2005-03-05 03:00:00+00:00,0,0,0,0,11.2,85,0.0,-107.5,0.0,8.8
2005-03-05 04:00:00+00:00,0,0,0,0,10.9,88,0.0,-98.2,0.0,9.0
2005-03-05 05:00:00+00:00,0,0,0,0,10.8,91,0.0,-90.1,0.0,9.3
2005-03-05 06:00:00+00:00,1,1,1,0,10.8,89,0.1,-82.3,0.0,9.0
2005-03-05 07:00:00+00:00,70,70,64,0,11.6,85,12.7,-74.3,0.0,9.1
2005-03-05 08:00:00+00:00,201,182,206,45,12.9,77,24.8,-65.2,0.0,9.0
2005-03-05 09:00:00+00:00,355,272,392,142,14.4,69,35.9,-53.4,0.0,8.9
2005-03-05 10:00:00+00:00,557,330,652,321,16.3,62,45.2,-38.2,0.0,9.0
2005-03-05 11:00:00+00:00,470,375,519,122,17.2,58,51.3,-17.5,0.0,8.9
2005-03-05 12:00:00+00:00,544,384,611,201,17.8,56,52.6,6.3,0.0,8.9
2005-03-05 13:00:00+00:00,567,367,658,267,18.4,54,48.6,29.1,0.0,8.8
2005-03-05 14:00:00+00:00,399,317,438,126,18.5,51,40.6,46.6,0.0,8.3
2005-03-05 15:00:00+00:00,313,237,347,150,18.4,50,30.2,60.1,0.0,7.7
