,water_price_morocco_eur_m3,water_price_morocco_alternative_eur_m3,water_price_egypt_eur_m3,water_price_egypt_alternative_eur_m3,Vavail_m3,deltaV_m3_h,Vavail_l,deltaV_l_h
2022-03-26 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.09199235910007,-0.9080076408999297,19091.992359100073,-908.0076408999297
2022-03-26 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.992995178830224,-1.0070048211697769,18992.995178830224,-1007.0048211697768
2022-03-26 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.03489878137076,-0.9651012186292389,19034.89878137076,-965.1012186292389
2022-03-26 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.051314855420824,-0.948685144579178,19051.314855420824,-948.685144579178
2022-03-26 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91696239790456,-1.0830376020954398,18916.962397904557,-1083.0376020954398
2022-03-26 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.9469936467833,-1.0530063532166973,18946.993646783303,-1053.0063532166973
2022-03-26 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96204892343695,-1.0379510765630513,18962.04892343695,-1037.9510765630514
2022-03-26 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.073382505807505,-0.9266174941924947,19073.382505807505,-926.6174941924947
2022-03-27 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.992868688964514,-1.0071313110354856,18992.868688964514,-1007.1313110354856
2022-03-27 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.033555164667114,-0.9664448353328858,19033.555164667112,-966.4448353328859
2022-03-27 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90310015769041,-1.096899842309591,18903.10015769041,-1096.8998423095911
2022-03-27 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.991161730045057,-1.0088382699549414,18991.161730045056,-1008.8382699549414
2022-03-27 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.009722168147984,-0.9902778318520169,19009.722168147986,-990.2778318520169
2022-03-27 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.048200907942498,-0.9517990920575026,19048.200907942497,-951.7990920575025
2022-03-27 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.908216159299275,-1.0917838407007245,18908.216159299274,-1091.7838407007246
2022-03-27 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.037497541947218,-0.9625024580527815,19037.497541947218,-962.5024580527814
2022-03-27 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90190569794368,-1.0980943020563219,18901.90569794368,-1098.0943020563218
2022-03-27 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.040919962389243,-0.9590800376107574,19040.919962389242,-959.0800376107575
2022-03-27 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99922077985565,-1.0007792201443473,18999.220779855652,-1000.7792201443473
2022-03-27 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97546709525331,-1.024532904746689,18975.467095253312,-1024.532904746689
2022-03-27 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.029596820090532,-0.9704031799094679,19029.596820090534,-970.4031799094679
2022-03-27 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08277907153507,-0.9172209284649269,19082.77907153507,-917.2209284649268
2022-03-27 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.023031295827636,-0.976968704172364,19023.031295827637,-976.968704172364
2022-03-27 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.06993186619234,-0.9300681338076576,19069.931866192343,-930.0681338076577
2022-03-27 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.06729127510677,-0.9327087248932301,19067.291275106767,-932.70872489323
2022-03-27 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.93424967525777,-1.0657503247422278,18934.24967525777,-1065.7503247422278
2022-03-27 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.975668384324514,-1.0243316156754867,18975.668384324516,-1024.3316156754868
2022-03-27 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08863134607067,-0.9113686539293284,19088.63134607067,-911.3686539293284
2022-03-27 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.035288891249543,-0.9647111087504587,19035.288891249544,-964.7111087504587
2022-03-27 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.06872484956007,-0.9312751504399301,19068.72484956007,-931.2751504399301
2022-03-27 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.013233259961638,-0.9867667400383637,19013.23325996164,-986.7667400383638
2022-03-27 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.93489389887693,-1.0651061011230702,18934.89389887693,-1065.1061011230702
2022-03-28 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97059990837528,-1.0294000916247208,18970.59990837528,-1029.4000916247207
2022-03-28 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01615164726066,-0.9838483527393393,19016.15164726066,-983.8483527393394
2022-03-28 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.089717762521897,-0.9102822374781023,19089.717762521897,-910.2822374781023
2022-03-28 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.967924170623828,-1.032075829376173,18967.924170623828,-1032.075829376173
2022-03-28 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.000874013326385,-0.9991259866736137,19000.874013326385,-999.1259866736137
2022-03-28 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97077935300328,-1.0292206469967211,18970.77935300328,-1029.2206469967211
2022-03-28 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.972058545507863,-1.027941454492137,18972.05854550786,-1027.941454492137
2022-03-28 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.041479448938528,-0.9585205510614736,19041.479448938528,-958.5205510614736
2022-03-28 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.918552897451164,-1.0814471025488346,18918.552897451165,-1081.4471025488347
2022-03-28 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.026566563911594,-0.9734334360884067,19026.566563911594,-973.4334360884067
2022-03-28 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.907954319763377,-1.0920456802366236,18907.954319763376,-1092.0456802366236
2022-03-28 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.970785070446013,-1.0292149295539854,18970.785070446014,-1029.2149295539855
2022-03-28 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.955464681890263,-1.0445353181097374,18955.464681890262,-1044.5353181097375
2022-03-28 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.971393916875638,-1.0286060831243615,18971.393916875637,-1028.6060831243615
2022-03-28 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.097702924704866,-0.9022970752951334,19097.702924704867,-902.2970752951334
2022-03-28 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.993813554768142,-1.0061864452318587,18993.81355476814,-1006.1864452318588
2022-03-28 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.967327444013687,-1.032672555986313,18967.32744401369,-1032.672555986313
2022-03-28 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.091751721490333,-0.9082482785096656,19091.75172149033,-908.2482785096656
2022-03-28 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.976447894987814,-1.023552105012185,18976.447894987814,-1023.5521050121849
2022-03-28 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.002149959502173,-0.9978500404978257,19002.149959502174,-997.8500404978257
2022-03-28 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.02568419222428,-0.9743158077757225,19025.68419222428,-974.3158077757224
2022-03-28 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05435470464836,-0.9456452953516403,19054.35470464836,-945.6452953516404
2022-03-28 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.07784257868165,-0.922157421318349,19077.84257868165,-922.157421318349
2022-03-28 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.905666768608675,-1.0943332313913228,18905.666768608677,-1094.3332313913227
2022-03-29 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.023489319419603,-0.9765106805803973,19023.489319419605,-976.5106805803972
2022-03-29 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96649936315643,-1.0335006368435682,18966.49936315643,-1033.5006368435681
2022-03-29 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.960809536249222,-1.0391904637507794,18960.80953624922,-1039.1904637507794
2022-03-29 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.984594790536164,-1.0154052094638368,18984.594790536165,-1015.4052094638369
2022-03-29 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08776954102686,-0.9122304589731423,19087.769541026857,-912.2304589731423
2022-03-29 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.03765676011229,-0.9623432398877096,19037.65676011229,-962.3432398877096
2022-03-29 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.995344010831925,-1.004655989168074,18995.344010831926,-1004.6559891680739
2022-03-29 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04550601108966,-0.9544939889103388,19045.50601108966,-954.4939889103388
2022-03-29 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.073857181445383,-0.9261428185546149,19073.857181445383,-926.1428185546149
2022-03-29 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.989384567559394,-1.0106154324406065,18989.384567559395,-1010.6154324406065
2022-03-29 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.903933481370423,-1.0960665186295762,18903.933481370423,-1096.0665186295762
2022-03-29 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.98193237863716,-1.018067621362838,18981.93237863716,-1018.0676213628379
2022-03-29 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.040430694922982,-0.9595693050770181,19040.430694922983,-959.569305077018
2022-03-29 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04354260743364,-0.9564573925663593,19043.54260743364,-956.4573925663593
2022-03-29 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.00179949419404,-0.9982005058059606,19001.799494194038,-998.2005058059607
2022-03-29 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.053549737556356,-0.9464502624436426,19053.549737556357,-946.4502624436426
2022-03-29 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.049176611404487,-0.9508233885955117,19049.176611404488,-950.8233885955117
2022-03-29 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.900759166013817,-1.0992408339861834,18900.759166013817,-1099.2408339861834
2022-03-29 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.099254557003995,-0.9007454429960065,19099.254557003995,-900.7454429960064
2022-03-29 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.978103177617427,-1.0218968223825735,18978.103177617428,-1021.8968223825735
2022-03-29 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.034297050424712,-0.9657029495752881,19034.297050424713,-965.7029495752881
2022-03-29 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.032230515712065,-0.9677694842879336,19032.230515712065,-967.7694842879337
2022-03-29 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.034409163491937,-0.9655908365080641,19034.409163491935,-965.5908365080641
2022-03-29 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01611187859991,-0.9838881214000872,19016.11187859991,-983.8881214000872
2022-03-30 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.93681612205907,-1.0631838779409288,18936.81612205907,-1063.1838779409288
2022-03-30 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.071012672187333,-0.9289873278126672,19071.01267218733,-928.9873278126672
2022-03-30 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05222089812273,-0.9477791018772699,19052.22089812273,-947.7791018772699
2022-03-30 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.02694583631104,-0.9730541636889591,19026.94583631104,-973.0541636889592
2022-03-30 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.017594174040187,-0.9824058259598132,19017.594174040187,-982.4058259598132
2022-03-30 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.92448834551984,-1.0755116544801613,18924.48834551984,-1075.5116544801613
2022-03-30 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.00784180372515,-0.99215819627485,19007.84180372515,-992.1581962748501
2022-03-30 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.036856394861484,-0.963143605138516,19036.856394861483,-963.143605138516
2022-03-30 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.06021241238223,-0.9397875876177698,19060.212412382232,-939.7875876177698
2022-03-30 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.046301720271362,-0.9536982797286366,19046.301720271364,-953.6982797286366
2022-03-30 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.9938557911976,-1.0061442088024,18993.8557911976,-1006.1442088023999
2022-03-30 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01692780988331,-0.9830721901166892,19016.92780988331,-983.0721901166892
2022-03-30 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91450855485238,-1.0854914451476225,18914.50855485238,-1085.4914451476225
2022-03-30 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.970280163308857,-1.0297198366911413,18970.280163308857,-1029.7198366911414
2022-03-30 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97264962000541,-1.0273503799945918,18972.64962000541,-1027.3503799945918
2022-03-30 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.002895276900873,-0.9971047230991257,19002.895276900872,-997.1047230991256
2022-03-30 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.00200608569892,-0.9979939143010803,19002.00608569892,-997.9939143010803
2022-03-30 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08696543407901,-0.9130345659209913,19086.965434079008,-913.0345659209913
2022-03-30 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.03268514519312,-0.9673148548068795,19032.68514519312,-967.3148548068796
2022-03-30 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.02947685181851,-0.9705231481814891,19029.476851818512,-970.5231481814891
2022-03-30 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.98741624966156,-1.0125837503384392,18987.41624966156,-1012.5837503384391
2022-03-30 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.068853810754067,-0.9311461892459338,19068.853810754066,-931.1461892459339
2022-03-30 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.928534557684298,-1.0714654423157026,18928.5345576843,-1071.4654423157026
2022-03-30 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.970568639320472,-1.029431360679527,18970.56863932047,-1029.431360679527
2022-03-31 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.935464930533445,-1.064535069466556,18935.464930533446,-1064.535069466556
2022-03-31 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.077165790372387,-0.9228342096276121,19077.165790372386,-922.834209627612
2022-03-31 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.09553457257659,-0.9044654274234087,19095.53457257659,-904.4654274234088
2022-03-31 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.98130322603645,-1.0186967739635504,18981.30322603645,-1018.6967739635504
2022-03-31 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01255965711414,-0.9874403428858614,19012.55965711414,-987.4403428858614
2022-03-31 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.099606480670293,-0.9003935193297089,19099.606480670293,-900.3935193297089
2022-03-31 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.02330373758188,-0.9766962624181186,19023.30373758188,-976.6962624181185
2022-03-31 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.92989652416614,-1.0701034758338601,18929.89652416614,-1070.10347583386
2022-03-31 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90944977783939,-1.0905502221606098,18909.449777839392,-1090.5502221606098
2022-03-31 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96937005957384,-1.0306299404261599,18969.37005957384,-1030.62994042616
2022-03-31 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.928702689559728,-1.0712973104402712,18928.702689559726,-1071.2973104402713
2022-03-31 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.032712516731223,-0.967287483268776,19032.712516731222,-967.287483268776
2022-03-31 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.962277695051558,-1.0377223049484428,18962.277695051558,-1037.7223049484428
2022-03-31 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.095125284493726,-0.9048747155062731,19095.125284493726,-904.8747155062731
2022-03-31 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.005625664045294,-0.9943743359547059,19005.625664045292,-994.3743359547059
2022-03-31 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.987011449949577,-1.0129885500504225,18987.011449949576,-1012.9885500504225
2022-03-31 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.929226181790916,-1.0707738182090831,18929.226181790917,-1070.7738182090832
2022-03-31 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05019409535522,-0.9498059046447808,19050.19409535522,-949.8059046447808
2022-03-31 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99938404511464,-1.000615954885363,18999.38404511464,-1000.6159548853631
2022-03-31 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.051522353375663,-0.9484776466243379,19051.52235337566,-948.4776466243379
2022-03-31 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.016365357596605,-0.9836346424033942,19016.365357596605,-983.6346424033942
2022-03-31 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.934661669777135,-1.0653383302228638,18934.661669777135,-1065.3383302228638
2022-03-31 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.047701084128544,-0.9522989158714548,19047.701084128545,-952.2989158714547
2022-03-31 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.082413647396532,-0.9175863526034692,19082.41364739653,-917.5863526034692
2022-04-01 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.021337116775243,-0.9786628832247561,19021.33711677524,-978.6628832247561
2022-04-01 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.9200407312891,-1.0799592687109008,18920.0407312891,-1079.9592687109007
2022-04-01 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.902298241443688,-1.0977017585563127,18902.29824144369,-1097.7017585563126
2022-04-01 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.037910615817,-0.9620893841829998,19037.910615817,-962.0893841829999
2022-04-01 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.92678419067225,-1.0732158093277508,18926.78419067225,-1073.2158093277508
2022-04-01 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.014878875857487,-0.9851211241425131,19014.87887585749,-985.121124142513
2022-04-01 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.928000752742065,-1.071999247257935,18928.000752742064,-1071.999247257935
2022-04-01 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.959685370524454,-1.0403146294755459,18959.685370524454,-1040.3146294755459
2022-04-01 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96507566626229,-1.0349243337377094,18965.07566626229,-1034.9243337377095
2022-04-01 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.965863213168497,-1.0341367868315026,18965.863213168497,-1034.1367868315026
2022-04-01 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.0478678197142,-0.9521321802858004,19047.8678197142,-952.1321802858004
2022-04-01 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.095338454823477,-0.9046615451765236,19095.338454823475,-904.6615451765236
2022-04-01 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.953621510722527,-1.0463784892774712,18953.62151072253,-1046.3784892774713
2022-04-01 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.019936720566424,-0.9800632794335777,19019.936720566424,-980.0632794335777
2022-04-01 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90182078006388,-1.09817921993612,18901.820780063877,-1098.17921993612
2022-04-01 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04304736761292,-0.9569526323870787,19043.047367612922,-956.9526323870788
2022-04-01 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97225314952272,-1.027746850477278,18972.253149522723,-1027.746850477278
2022-04-01 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.031403860412038,-0.9685961395879608,19031.403860412036,-968.5961395879608
2022-04-01 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.982367009645095,-1.0176329903549028,18982.367009645095,-1017.6329903549029
2022-04-01 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90577939156407,-1.0942206084359285,18905.779391564072,-1094.2206084359284
2022-04-01 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.023154294020173,-0.9768457059798263,19023.154294020173,-976.8457059798263
2022-04-01 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.09655685351888,-0.9034431464811199,19096.55685351888,-903.4431464811199
2022-04-01 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.018571373274796,-0.9814286267252057,19018.571373274797,-981.4286267252057
2022-04-01 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.063901289099253,-0.9360987109007477,19063.901289099253,-936.0987109007477
2022-04-02 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.062999018178964,-0.9370009818210356,19062.999018178965,-937.0009818210357
2022-04-02 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.012610955548052,-0.9873890444519486,19012.61095554805,-987.3890444519486
2022-04-02 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08688146817604,-0.913118531823963,19086.881468176038,-913.1185318239629
2022-04-02 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.062531510723307,-0.9374684892766935,19062.531510723307,-937.4684892766935
2022-04-02 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.00660693130791,-0.9933930686920893,19006.60693130791,-993.3930686920893
2022-04-02 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08126220141177,-0.9187377985882281,19081.26220141177,-918.7377985882281
2022-04-02 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.046460467620776,-0.9535395323792231,19046.460467620775,-953.539532379223
2022-04-02 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.918200230987168,-1.0817997690128318,18918.200230987168,-1081.7997690128318
2022-04-02 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99089850017266,-1.0091014998273407,18990.898500172658,-1009.1014998273406
2022-04-02 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91836832402775,-1.0816316759722517,18918.36832402775,-1081.6316759722517
2022-04-02 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.943246244790274,-1.0567537552097264,18943.246244790273,-1056.7537552097265
2022-04-02 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.028539987174653,-0.9714600128253457,19028.539987174652,-971.4600128253456
2022-04-02 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.902945487282228,-1.0970545127177718,18902.945487282228,-1097.0545127177718
2022-04-02 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08866672203503,-0.9113332779649695,19088.66672203503,-911.3332779649695
2022-04-02 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.94839213602209,-1.0516078639779103,18948.39213602209,-1051.6078639779103
2022-04-02 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.95891686425015,-1.041083135749852,18958.91686425015,-1041.083135749852
2022-04-02 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.959920156418026,-1.040079843581975,18959.920156418026,-1040.079843581975
2022-04-02 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.973727530630278,-1.0262724693697205,18973.727530630276,-1026.2724693697205
2022-04-02 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.919596058459813,-1.080403941540186,18919.596058459814,-1080.403941540186
2022-04-02 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.095392785893253,-0.9046072141067455,19095.392785893255,-904.6072141067455
2022-04-02 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.993003665154287,-1.006996334845714,18993.003665154287,-1006.996334845714
2022-04-02 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08075614280604,-0.9192438571939585,19080.756142806043,-919.2438571939585
2022-04-02 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.066449179542595,-0.9335508204574041,19066.449179542593,-933.5508204574041
2022-04-02 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.912069270004228,-1.087930729995772,18912.069270004227,-1087.9307299957718
2022-04-03 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.947113248923984,-1.0528867510760176,18947.113248923983,-1052.8867510760176
